id,is_canceled,hotel,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
id232,No,Resort,0,November,48,24,0,1,1,0,0,BB,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,0,Transient,36.96,NA,0
id233,No,Resort,1,November,48,24,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48,NA,2
id234,No,Resort,14,November,48,28,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,43.2,NA,0
id235,No,Resort,5,December,49,1,0,1,2,0,NA,BB,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,0,Transient-Party,48,NA,2
id236,No,Resort,24,May,19,2,1,5,2,2,0,BB,Online TA,TA/TO,1,0,2,G,G,1,No Deposit,0,Transient,147,NA,1
id237,No,Resort,19,December,49,2,0,2,1,0,0,BB,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,36,NA,0
id239,No,Resort,0,December,49,3,0,1,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,25,NA,0
id240,No,Resort,0,November,49,30,1,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,25,NA,0
id242,No,Resort,3,December,49,5,2,1,2,0,NA,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,57.67,NA,0
id244,No,Resort,0,December,50,10,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,38,NA,1
id245,No,Resort,8,December,49,5,2,5,1,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,37.7,NA,0
id246,No,Resort,1,December,50,12,0,1,2,0,1,HB,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,73,NA,2
id247,No,Resort,0,December,51,14,1,0,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,26,NA,0
id249,No,Resort,2,December,49,2,4,10,1,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,37.7,NA,0
id250,No,Resort,0,December,51,16,0,1,1,NA,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,40,NA,1
id251,No,Resort,0,December,51,16,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,38,0,0
id252,No,Resort,39,December,51,13,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,27.53,NA,0
id253,No,Resort,9,December,51,19,0,1,1,0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,39,NA,1
id254,No,Resort,210,December,52,21,2,5,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,75.07,0,1
id255,No,Resort,46,December,52,20,2,0,2,1,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient-Party,32.5,NA,1
id256,No,Resort,0,December,52,23,0,2,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,107.5,NA,0
id258,No,Resort,3,January,3,14,3,8,1,0,0,BB,Direct,Direct,1,0,1,D,E,5,No Deposit,0,Transient,38,0,0
id259,No,Resort,24,December,53,27,2,0,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,52,NA,1
id260,No,Resort,146,December,52,22,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,38.11,0,2
id261,No,Resort,0,December,53,27,2,0,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Group,50,NA,0
id262,No,Resort,34,December,53,27,2,1,2,1,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,32.5,0,1
id263,No,Resort,7,December,52,26,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,55,NA,1
id266,No,Resort,6,December,53,27,2,2,2,0,0,HB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,106,0,0
id267,No,Resort,14,December,53,29,0,4,2,0,NA,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,129,NA,1
id268,No,Resort,53,December,53,27,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,65.43,0,0
id269,No,Resort,120,December,53,31,0,3,2,0,0,Undefined,Direct,Direct,0,0,0,D,D,5,No Deposit,0,Transient,127.27,1,1
id270,No,Resort,0,January,2,4,1,0,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,51,NA,0
id272,No,Resort,0,January,2,5,0,1,1,0,0,BB,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,38,NA,0
id273,No,Resort,2,February,8,17,0,1,1,0,0,BB,Corporate,Corporate,1,0,1,A,D,0,No Deposit,0,Transient,25,NA,0
id274,No,Resort,16,January,2,3,2,1,2,0,NA,BB,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,52.8,NA,2
id277,No,Resort,4,January,3,10,1,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,48,NA,1
id278,No,Resort,3,January,2,9,2,1,2,0,0,BB,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,43,NA,2
id279,No,Resort,1,February,7,10,0,1,1,0,0,BB,Direct,Direct,1,0,1,A,D,0,No Deposit,0,Transient,4,NA,0
id280,No,Resort,1,January,3,12,0,1,2,0,NA,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,48,0,1
id281,No,Resort,0,January,3,12,0,2,1,0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,61,NA,0
id282,No,Resort,5,January,3,16,0,1,2,0,NA,BB,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,61,NA,0
id283,No,Resort,7,March,12,23,0,1,1,0,0,BB,Direct,TA/TO,1,0,4,A,A,0,No Deposit,0,Transient,60,NA,1
id284,No,Resort,4,May,19,8,1,1,1,0,0,BB,Direct,TA/TO,1,0,5,A,A,0,No Deposit,0,Transient,72,NA,1
id285,No,Resort,1,January,4,19,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,56,1,1
id287,No,Resort,4,January,4,18,1,3,1,0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,38,NA,0
id288,No,Resort,6,November,47,14,1,3,1,0,0,BB,Corporate,Corporate,1,0,1,A,A,0,No Deposit,0,Transient,27,NA,0
id289,No,Resort,3,January,2,12,0,1,1,0,0,BB,Online TA,TA/TO,1,0,2,A,D,0,No Deposit,0,Transient-Party,43,NA,2
id290,No,Resort,2,January,4,23,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48,NA,2
id291,No,Resort,0,January,4,23,0,1,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,45,NA,0
id292,No,Resort,1,January,4,23,0,1,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,51,NA,0
id293,No,Resort,5,March,11,14,0,2,1,0,NA,BB,Corporate,TA/TO,1,0,2,A,F,0,No Deposit,0,Transient,38.5,1,1
id294,No,Resort,2,January,5,25,1,0,2,0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,48,NA,1
id296,No,Resort,6,January,5,26,0,1,1,0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,39,NA,0
id297,No,Resort,1,May,20,15,1,0,2,0,0,BB,Online TA,TA/TO,1,0,4,A,D,0,No Deposit,0,Transient,54,0,1
id298,No,Resort,18,January,5,29,0,0,1,0,NA,BB,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,0,Transient-Party,0,0,0
id299,No,Resort,1,February,6,2,0,2,1,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,55,NA,1
id300,No,Resort,0,January,5,26,2,7,1,0,NA,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,29.73,0,0
id301,No,Resort,10,February,6,1,1,3,1,0,0,BB,Corporate,Corporate,0,0,0,A,D,1,No Deposit,0,Transient,33,NA,0
id303,No,Resort,2,February,6,5,0,1,2,0,NA,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58,NA,0
id304,No,Resort,4,February,6,6,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48,NA,1
id306,No,Resort,72,February,6,6,2,1,2,0,0,Undefined,Groups,Direct,0,0,0,D,D,0,No Deposit,0,Transient-Party,73.33,NA,1
id308,No,Resort,21,February,6,5,2,2,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,35,NA,1
id309,No,Resort,4,July,30,21,0,3,1,0,0,BB,Online TA,TA/TO,1,0,5,A,A,0,No Deposit,0,Transient,201,NA,0
id310,No,Resort,5,February,8,16,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,40,NA,0
id311,No,Resort,0,February,8,17,0,1,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,45,NA,0
id312,No,Resort,0,February,8,17,0,1,1,0,NA,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,40,NA,0
id313,No,Resort,1,February,8,17,0,2,1,0,0,BB,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,46,NA,0
id314,No,Resort,5,February,8,15,1,3,1,0,NA,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,25,NA,0
id315,No,Resort,3,February,8,20,0,1,1,0,NA,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,55,1,0
id317,No,Resort,0,February,9,25,0,0,1,0,0,BB,Corporate,Corporate,1,0,0,A,E,0,No Deposit,0,Transient,0,NA,0
id318,No,Resort,8,February,9,25,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,30,NA,0
id319,No,Resort,11,February,9,26,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60,0,0
id321,No,Resort,3,February,9,27,1,1,1,NA,0,FB,Complementary,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,0,NA,0
id322,No,Resort,5,February,7,8,6,15,2,0,0,Undefined,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,0,Transient,75.81,NA,0
id323,No,Resort,5,February,9,27,1,1,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,55,NA,0
id324,No,Resort,16,February,9,27,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,48,0,1
id325,No,Resort,11,February,10,28,2,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,29,0,0
id326,No,Resort,0,March,10,2,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,48,0,0
id327,No,Resort,7,February,10,29,1,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,43,NA,0
id329,No,Resort,13,February,10,28,2,4,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,31.45,NA,0
id330,No,Resort,1,March,10,4,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,74,1,0
id331,No,Resort,1,March,10,5,0,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,29,0,0
id333,No,Resort,45,February,10,28,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,55.35,NA,2
id334,No,Resort,12,March,11,7,1,0,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,35,NA,0
id335,No,Resort,17,March,11,6,2,1,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,34.56,NA,0
id336,No,Resort,0,March,11,7,1,1,1,0,0,BB,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0,Transient,55,NA,0
id337,No,Resort,30,March,11,7,1,5,1,0,0,Undefined,Groups,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient-Party,0,NA,0
id338,No,Resort,54,March,11,12,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48,NA,0
id340,No,Resort,51,March,12,17,0,1,2,0,0,BB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,30,0,0
id341,No,Resort,71,March,12,17,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,61.4,NA,2
id342,No,Resort,12,March,12,19,0,1,3,1,0,HB,Direct,Direct,0,0,0,H,H,1,No Deposit,0,Transient,158.5,NA,0
id343,No,Resort,50,March,12,17,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,56,0,1
id344,No,Resort,37,March,12,18,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,64,NA,2
id345,No,Resort,18,March,12,18,2,3,2,0,0,HB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,80,NA,1
id347,No,Resort,2,December,51,14,0,1,1,0,0,BB,Corporate,Corporate,1,0,4,A,D,0,No Deposit,0,Transient-Party,39,NA,0
id348,No,Resort,1,March,13,24,0,0,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,NA,0
id349,No,Resort,52,March,12,17,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,42.28,NA,1
id350,No,Resort,2,March,13,23,0,2,2,0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,96.5,0,0
id351,No,Resort,0,March,13,24,0,1,2,0,NA,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,121,NA,0
id352,No,Resort,167,March,13,20,2,5,2,0,NA,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,55.5,1,0
id353,No,Resort,38,March,13,25,0,2,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,72,NA,0
id354,No,Resort,24,March,13,25,0,2,2,0,0,HB,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,150,NA,1
id355,No,Resort,1,February,6,11,0,1,2,0,0,BB,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,0,Transient,48,NA,1
id356,No,Resort,3,March,13,26,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,91.5,NA,0
id357,No,Resort,0,March,14,27,1,0,2,0,NA,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,48,NA,0
id358,No,Resort,4,March,14,28,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48,NA,0
id359,No,Resort,35,March,14,28,1,2,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,25,NA,0
id361,No,Resort,17,March,14,27,2,2,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient-Party,93,NA,0
id362,No,Resort,1,April,14,1,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,101,1,1
id363,No,Resort,168,March,14,30,1,4,2,0,0,BB,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,66,NA,0
id364,No,Resort,6,April,16,13,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,39,NA,0
id365,No,Resort,4,April,15,8,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,46,NA,0
id366,No,Resort,87,April,16,10,2,5,2,0,0,HB,Groups,Direct,0,0,0,E,E,2,No Deposit,0,Transient-Party,80.81,NA,0
id367,No,Resort,275,April,16,10,2,5,2,0,0,HB,Groups,Direct,0,0,0,D,D,0,No Deposit,0,Transient-Party,72.45,NA,0
id369,No,Resort,72,April,15,9,2,6,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,36,NA,0
id370,No,Resort,7,April,16,11,1,5,3,0,0,BB,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,102.5,NA,0
id371,No,Resort,16,April,16,16,0,1,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,84,NA,0
id373,No,Resort,82,April,16,13,2,4,2,0,0,HB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,79.3,NA,0
id375,No,Resort,31,April,17,18,1,1,2,0,0,BB,Groups,Corporate,0,0,0,D,D,0,No Deposit,0,Transient-Party,81,NA,0
id377,No,Resort,92,April,17,21,0,2,1,0,0,BB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,73,NA,2
id378,No,Resort,37,April,17,22,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,85,NA,1
id379,No,Resort,85,April,17,21,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,76,NA,2
id380,No,Resort,32,April,17,19,2,5,2,0,0,HB,Groups,Direct,0,0,0,E,E,0,No Deposit,0,Transient-Party,82.24,NA,0
id381,No,Resort,172,April,17,18,3,5,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.6,NA,0
id384,No,Resort,3,April,17,17,4,8,2,0,NA,BB,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,126.67,NA,1
id385,No,Resort,12,April,18,27,0,3,2,0,0,Undefined,Groups,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,85.33,NA,0
id386,No,Resort,5,April,18,29,0,1,2,0,NA,BB,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,85,NA,0
id387,No,Resort,101,April,17,23,2,5,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,35.63,0,1
id390,No,Resort,78,May,19,4,0,3,3,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,97.2,NA,0
id391,No,Resort,104,April,18,28,2,8,2,0,NA,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,43,NA,0
id393,No,Resort,136,May,19,2,2,5,2,0,0,BB,Online TA,Direct,0,0,0,A,C,0,No Deposit,0,Transient,52.2,NA,1
id394,No,Resort,45,May,20,8,2,0,1,0,0,HB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,129,NA,1
id396,No,Resort,70,February,8,22,0,4,2,0,0,BB,Corporate,Direct,1,0,4,A,D,0,No Deposit,0,Transient-Party,42,0,0
id397,No,Resort,115,May,20,9,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,65.7,NA,2
id398,No,Resort,236,May,20,12,0,3,3,0,0,BB,Groups,TA/TO,0,0,0,A,C,3,No Deposit,0,Transient-Party,66,NA,0
id399,No,Resort,111,May,21,15,1,0,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,59,NA,1
id400,No,Resort,13,October,44,27,0,1,1,0,0,BB,Offline TA/TO,TA/TO,1,0,1,A,A,0,No Deposit,0,Group,39,NA,0
id401,No,Resort,3,May,20,13,2,3,2,0,1,BB,Direct,Direct,0,0,0,G,G,4,No Deposit,0,Transient,131.1,1,2
id403,No,Resort,145,May,20,9,3,7,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.2,NA,2
id404,No,Resort,3,May,21,20,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient,89,NA,0
id405,No,Resort,125,May,21,17,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,41.76,0,0
id406,No,Resort,101,May,21,17,2,5,2,NA,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,52.56,NA,0
id407,No,Resort,80,May,21,19,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,68.2,NA,1
id408,No,Resort,129,May,22,22,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,65.7,NA,2
id409,No,Resort,133,May,21,20,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,58.2,NA,1
id410,No,Resort,90,May,22,22,2,3,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,68,NA,0
id412,No,Resort,39,May,22,26,0,2,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,135,0,0
id413,No,Resort,128,May,21,21,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,52.59,0,1
id414,No,Resort,87,May,21,19,3,8,2,0,0,FB,Offline TA/TO,TA/TO,0,0,0,E,E,3,No Deposit,0,Transient,135.49,NA,0
id416,No,Resort,65,May,23,30,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,95,0,0
id418,No,Resort,2,June,23,1,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65,NA,0
id419,No,Resort,132,May,22,26,2,5,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,73.14,NA,0
id421,No,Resort,107,June,23,1,2,4,2,0,NA,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82,NA,2
id422,No,Resort,100,June,23,1,2,4,2,0,0,BB,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,117.9,NA,0
id423,No,Resort,41,June,24,5,2,2,2,1,0,BB,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,0,Transient,200,1,0
id424,No,Resort,134,June,23,4,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,64.9,0,0
id425,No,Resort,15,June,24,6,1,4,2,0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149,0,1
id426,No,Resort,134,June,23,3,2,7,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,64.9,NA,1
id427,No,Resort,17,June,24,11,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,141,NA,0
id428,No,Resort,124,June,24,6,3,6,2,NA,0,HB,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,0,Contract,85,NA,0
id429,No,Resort,83,June,23,2,4,10,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,62.9,NA,0
id430,No,Resort,126,June,24,8,2,8,2,0,NA,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,115.8,NA,0
id431,No,Resort,168,June,24,11,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Contract,64.9,NA,2
id432,No,Resort,130,June,25,12,2,5,2,2,0,BB,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,161,NA,1
id433,No,Resort,221,June,25,13,2,5,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,53.12,0,0
id434,No,Resort,223,June,25,13,2,5,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,51.12,0,0
id435,No,Resort,322,June,26,22,0,3,2,0,0,HB,Groups,Direct,0,0,0,A,A,0,No Deposit,75,Transient-Party,92,0,0
id436,No,Resort,294,June,26,21,0,5,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,64.8,NA,1
id438,No,Resort,0,June,27,29,0,0,2,0,0,BB,Direct,Direct,1,0,0,A,I,0,No Deposit,0,Transient,0,NA,0
id439,No,Resort,104,June,27,29,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,140,NA,1
id440,No,Resort,191,June,27,28,0,3,2,0,NA,BB,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,111,NA,1
id441,No,Resort,60,June,27,30,0,3,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,146.33,NA,0
id442,No,Resort,182,June,27,27,1,5,2,1,0,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,95,1,2
id443,No,Resort,182,June,27,27,1,5,2,1,1,BB,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient-Party,104,NA,3
id444,No,Resort,170,July,27,2,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,107.1,NA,2
id445,No,Resort,0,July,28,3,1,0,1,0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,100,NA,0
id447,No,Resort,202,July,27,1,2,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,84.8,NA,0
id448,No,Resort,188,June,26,21,4,10,2,0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,74.57,0,1
id449,No,Resort,111,June,27,30,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,64.8,NA,1
id450,No,Resort,5,July,28,7,0,1,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,168.6,NA,1
id451,No,Resort,85,July,28,3,2,3,3,0,0,FB,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient-Party,168.48,NA,0
id455,No,Resort,0,January,4,24,0,2,2,0,0,BB,Corporate,Corporate,1,0,5,A,D,0,No Deposit,0,Transient,40,NA,1
id456,No,Resort,6,March,10,7,0,2,1,0,0,BB,Corporate,Corporate,1,0,7,A,A,0,No Deposit,0,Transient,35,NA,1
id457,No,Resort,0,March,11,17,0,2,2,0,0,BB,Direct,Direct,1,0,1,F,F,0,No Deposit,0,Transient,107,NA,1
id458,No,Resort,0,July,29,13,0,1,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,161,NA,0
id459,No,Resort,187,July,28,9,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95,NA,2
id460,No,Resort,147,July,29,11,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,149,NA,1
id461,No,Resort,174,July,29,10,2,5,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,106.55,NA,0
